case,event,startTime,completeTime
10069611,01_HOOFD_250_0,2015/1/29 7:00,2015/1/29 7:00
10069611,01_HOOFD_330,2015/1/29 7:00,2015/1/29 7:00
10069611,09_AH_I_010,2015/1/29 7:00,2015/1/29 7:00
10069611,01_HOOFD_380,2015/1/29 7:00,2015/1/29 7:00
10069611,01_HOOFD_375,2015/1/29 7:00,2015/1/29 7:00
10069611,01_HOOFD_440_1,2015/1/29 7:00,2015/1/29 7:00
10069611,01_OLO_120,2015/1/29 7:00,2015/1/29 7:00
10069611,01_HOOFD_195,2015/1/29 7:00,2015/1/29 7:00
10069611,01_HOOFD_440_1a,2015/1/29 7:00,2015/1/29 7:00
10069611,01_HOOFD_446,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_455,2015/2/20 7:00,2015/2/20 7:00
10069611,10_UOV_010,2015/2/20 7:00,2015/2/20 7:00
10069611,10_UOV_050_0,2015/2/20 7:00,2015/2/20 7:00
10069611,10_UOV_050_1,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_460a,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_460a,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_440_2,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_460,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_459,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_465,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_445,2015/2/20 7:00,2015/2/20 7:00
10069611,01_HOOFD_450,2015/2/20 16:48,2015/2/20 16:48
10069611,01_HOOFD_460,2015/2/20 16:48,2015/2/20 16:48
10069611,01_HOOFD_011,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_020,2015/2/24 7:00,2015/2/24 7:00
10069611,02_DRZ_010,2015/2/24 7:00,2015/2/24 7:00
10069611,04_BPT_005,2015/2/24 7:00,2015/2/24 7:00
10069611,04_BPT_009,2015/2/24 7:00,2015/2/24 7:00
10069611,04_BPT_020,2015/2/24 7:00,2015/2/24 7:00
10069611,04_BPT_030,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_065_0,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_090,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_110_0,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_180,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_005,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_010,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_020_0,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_030,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_051_0,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_005,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_196,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_200,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_250_0,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_330,2015/2/24 7:00,2015/2/24 7:00
10069611,09_AH_I_010,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_380,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_446,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_455,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_010,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_050_0,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_015,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_050_2a,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_045,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_025,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_375,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_459,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_050_2,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_050_2a,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_055,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_445,2015/2/24 7:00,2015/2/24 7:00
10069611,04_BPT_021,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_195,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_465,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_440_1,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_050_3,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_440_1a,2015/2/24 7:00,2015/2/24 7:00
10069611,04_BPT_029,2015/2/24 7:00,2015/2/24 7:00
10069611,99_NOCODE_02,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_065_1,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_050_3,2015/2/24 7:00,2015/2/24 7:00
10069611,01_HOOFD_440_2,2015/2/24 7:00,2015/2/24 7:00
10069611,08_AWB45_020_1,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_050_1,2015/2/24 7:00,2015/2/24 7:00
10069611,10_UOV_050_4,2015/2/24 15:00,2015/2/24 15:00
10069611,01_HOOFD_450,2015/2/24 17:23,2015/2/24 17:23
10069611,10_UOV_050_2,2015/2/24 17:26,2015/2/24 17:26
10069611,10_UOV_030,2015/3/5 7:00,2015/3/5 7:00
10069611,10_UOV_030a,2015/3/5 7:00,2015/3/5 7:00
10069611,10_UOV_030a,2015/3/5 7:00,2015/3/5 7:00
10069611,10_UOV_030,2015/3/5 7:00,2015/3/5 7:00
10089882,01_HOOFD_010,2014/8/21 6:00,2014/8/21 6:00
10089882,01_HOOFD_011,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_020,2014/8/22 6:00,2014/8/22 6:00
10089882,02_DRZ_010,2014/8/22 6:00,2014/8/22 6:00
10089882,04_BPT_005,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_065_0,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_090,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_110_0,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_180,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_015,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_065_1,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_061,2014/8/22 6:00,2014/8/22 6:00
10089882,01_HOOFD_065_2,2014/8/22 18:06,2014/8/22 18:06
10089882,08_AWB45_010,2014/9/8 6:00,2014/9/8 6:00
10089882,08_AWB45_020_0,2014/9/8 6:00,2014/9/8 6:00
10089882,08_AWB45_005,2014/9/8 6:00,2014/9/8 6:00
10089882,08_AWB45_020_1,2014/9/9 6:00,2014/9/9 6:00
10089882,08_AWB45_025,2014/9/9 6:00,2014/9/9 6:00
10089882,08_AWB45_020_2,2014/9/9 14:40,2014/9/9 14:40
10089882,08_AWB45_040,2014/9/20 6:00,2014/9/20 6:00
10089882,08_AWB45_030,2014/10/3 6:00,2014/10/3 6:00
10089882,08_AWB45_051_0,2014/10/3 6:00,2014/10/3 6:00
10089882,08_AWB45_045,2014/10/3 6:00,2014/10/3 6:00
10089882,08_AWB45_005,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_196,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_200,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_250_0,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_330,2014/10/20 6:00,2014/10/20 6:00
10089882,09_AH_I_010,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_380,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_430,2014/10/20 6:00,2014/10/20 6:00
10089882,11_AH_II_010,2014/10/20 6:00,2014/10/20 6:00
10089882,13_CRD_010,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_480,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_490_2,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_375,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_490_1,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_490_1a,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_195,2014/10/20 6:00,2014/10/20 6:00
10089882,01_HOOFD_491,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_500,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_510_0,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_490_5a,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_510_3,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_495,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_510_4,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_515,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_510_2a,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_494a,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_490_4,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_510_1,2014/10/22 6:00,2014/10/22 6:00
10089882,01_HOOFD_490_5,2014/10/22 15:43,2014/10/22 15:43
10089882,01_HOOFD_510_2,2014/10/22 17:34,2014/10/22 17:34
10090841,01_HOOFD_010,2014/8/21 6:00,2014/8/21 6:00
10090841,01_HOOFD_011,2014/8/22 6:00,2014/8/22 6:00
10090841,01_HOOFD_020,2014/8/22 6:00,2014/8/22 6:00
10090841,02_DRZ_010,2014/8/22 6:00,2014/8/22 6:00
10090841,04_BPT_005,2014/8/22 6:00,2014/8/22 6:00
10090841,01_HOOFD_065_0,2014/8/22 6:00,2014/8/22 6:00
10090841,01_HOOFD_015,2014/8/22 6:00,2014/8/22 6:00
10090841,01_HOOFD_061,2014/8/22 6:00,2014/8/22 6:00
10090841,01_HOOFD_090,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_110_0,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_180,2014/9/25 6:00,2014/9/25 6:00
10090841,08_AWB45_005,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_200,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_250_0,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_330,2014/9/25 6:00,2014/9/25 6:00
10090841,09_AH_I_010,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_380,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_430,2014/9/25 6:00,2014/9/25 6:00
10090841,11_AH_II_010,2014/9/25 6:00,2014/9/25 6:00
10090841,13_CRD_010,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_480,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_490_2,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_490_1,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_375,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_065_1,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_490_1a,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_195,2014/9/25 6:00,2014/9/25 6:00
10090841,01_HOOFD_491,2014/10/1 6:00,2014/10/1 6:00
10090841,01_HOOFD_500,2014/10/1 6:00,2014/10/1 6:00
10090841,01_HOOFD_510_0,2014/10/1 6:00,2014/10/1 6:00
10090841,01_HOOFD_490_5a,2014/10/1 6:00,2014/10/1 6:00
10090841,01_HOOFD_495,2014/10/1 6:00,2014/10/1 6:00
10090841,01_HOOFD_494a,2014/10/1 6:00,2014/10/1 6:00
10090841,01_HOOFD_490_4,2014/10/1 6:00,2014/10/1 6:00
10090841,01_HOOFD_490_5,2014/10/1 17:05,2014/10/1 17:05
10090841,01_HOOFD_510_1,2014/10/2 6:00,2014/10/2 6:00
10090841,01_HOOFD_510_3,2014/10/2 6:00,2014/10/2 6:00
10090841,01_HOOFD_510_4,2014/10/2 6:00,2014/10/2 6:00
10090841,01_HOOFD_510_2a,2014/10/2 6:00,2014/10/2 6:00
10090841,01_HOOFD_515,2014/10/2 6:00,2014/10/2 6:00
10090841,01_HOOFD_510_2,2014/10/2 14:52,2014/10/2 14:52
10127687,01_HOOFD_011,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_020,2014/8/28 6:00,2014/8/28 6:00
10127687,02_DRZ_010,2014/8/28 6:00,2014/8/28 6:00
10127687,04_BPT_005,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_065_0,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_090,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_110_0,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_180,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_061,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_065_1,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_010,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_015,2014/8/28 6:00,2014/8/28 6:00
10127687,01_HOOFD_065_2,2014/8/28 17:32,2014/8/28 17:32
10127687,08_AWB45_005,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_200,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_250_0,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_330,2014/8/29 6:00,2014/8/29 6:00
10127687,09_AH_I_010,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_380,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_430,2014/8/29 6:00,2014/8/29 6:00
10127687,11_AH_II_010,2014/8/29 6:00,2014/8/29 6:00
10127687,13_CRD_010,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_480,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_490_2,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_375,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_490_1,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_490_1a,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_195,2014/8/29 6:00,2014/8/29 6:00
10127687,01_HOOFD_491,2014/9/19 6:00,2014/9/19 6:00
10127687,01_HOOFD_500,2014/9/19 6:00,2014/9/19 6:00
10127687,01_HOOFD_510_0,2014/9/19 6:00,2014/9/19 6:00
10127687,01_HOOFD_495,2014/9/19 6:00,2014/9/19 6:00
10127687,01_HOOFD_494a,2014/9/19 6:00,2014/9/19 6:00
10127687,01_HOOFD_510_1,2014/9/19 6:00,2014/9/19 6:00
10127687,01_HOOFD_490_4,2014/9/19 6:00,2014/9/19 6:00
10127687,01_HOOFD_490_5a,2014/9/19 6:00,2014/9/19 6:00
10127687,01_HOOFD_490_5,2014/9/19 15:42,2014/9/19 15:42
10127687,01_HOOFD_510_2a,2014/9/22 6:00,2014/9/22 6:00
10127687,01_HOOFD_510_4,2014/9/22 6:00,2014/9/22 6:00
10127687,01_HOOFD_510_2,2014/9/22 6:00,2014/9/22 6:00
10127687,01_HOOFD_515,2014/9/22 6:00,2014/9/22 6:00
10127687,01_HOOFD_510_3,2014/9/22 6:00,2014/9/22 6:00
10143051,01_HOOFD_010,2014/8/29 6:00,2014/8/29 6:00
10143051,01_HOOFD_180,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_011,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_020,2014/9/1 6:00,2014/9/1 6:00
10143051,02_DRZ_010,2014/9/1 6:00,2014/9/1 6:00
10143051,04_BPT_005,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_065_0,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_090,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_110_0,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_061,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_065_1,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_015,2014/9/1 6:00,2014/9/1 6:00
10143051,01_HOOFD_065_2,2014/9/1 15:37,2014/9/1 15:37
10143051,01_HOOFD_491,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_200,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_250_0,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_330,2014/9/10 6:00,2014/9/10 6:00
10143051,09_AH_I_010,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_380,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_430,2014/9/10 6:00,2014/9/10 6:00
10143051,11_AH_II_010,2014/9/10 6:00,2014/9/10 6:00
10143051,13_CRD_010,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_480,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_490_2,2014/9/10 6:00,2014/9/10 6:00
10143051,08_AWB45_005,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_490_1,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_375,2014/9/10 6:00,2014/9/10 6:00
10143051,99_NOCODE_02,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_490_4,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_494a,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_195,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_490_1a,2014/9/10 6:00,2014/9/10 6:00
10143051,01_HOOFD_500,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_510_0,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_495,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_510_3,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_510_1,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_490_5a,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_490_5,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_510_2a,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_515,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_510_4,2014/9/12 6:00,2014/9/12 6:00
10143051,01_HOOFD_510_2,2014/9/12 15:12,2014/9/12 15:12
10157678,01_HOOFD_010,2014/9/2 6:00,2014/9/2 6:00
10157678,01_HOOFD_011,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_020,2014/9/3 6:00,2014/9/3 6:00
10157678,02_DRZ_010,2014/9/3 6:00,2014/9/3 6:00
10157678,04_BPT_005,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_065_0,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_090,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_110_0,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_180,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_065_1,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_061,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_015,2014/9/3 6:00,2014/9/3 6:00
10157678,01_HOOFD_065_2,2014/9/3 15:56,2014/9/3 15:56
10157678,08_AWB45_005,2014/10/22 6:00,2014/10/22 6:00
10157678,01_HOOFD_200,2014/10/22 6:00,2014/10/22 6:00
10157678,01_HOOFD_250_0,2014/10/22 6:00,2014/10/22 6:00
10157678,01_HOOFD_330,2014/10/22 6:00,2014/10/22 6:00
